Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Lao PDR,LAO,2021,8.32,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Lao PDR,LAO,2017,3.34,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Latvia,LVA,2021,76.99,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Latvia,LVA,2017,57.05,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Lebanon,LBN,2021,0.46,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Lebanon,LBN,2017,8.58,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Lesotho,LSO,2017,9.51,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Liberia,LBR,2021,7.3,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Liberia,LBR,2017,2.79,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Libya,LBY,2017,11.44,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Lithuania,LTU,2021,70.05,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Lithuania,LTU,2017,53.75,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Luxembourg,LUX,2017,66.76,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Madagascar,MDG,2017,1.31,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Malawi,MWI,2021,11.28,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Malawi,MWI,2017,9.45,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Malaysia,MYS,2021,43.92,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Malaysia,MYS,2017,24.79,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Maldives,MDV,2017,32.55,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Mali,MLI,2021,11.27,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Mali,MLI,2017,6.09,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Malta,MLT,2021,54.01,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Malta,MLT,2017,44.63,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Mauritania,MRT,2017,4.45,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Mauritius,MUS,2021,21.16,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Mauritius,MUS,2017,7.69,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Mexico,MEX,2017,10.75,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Moldova,MDA,2021,20.33,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Moldova,MDA,2017,34.59,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Mongolia,MNG,2021,39.26,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Mongolia,MNG,2017,13.33,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Montenegro,MNE,2017,9.69,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Morocco,MAR,2021,9.75,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Morocco,MAR,2017,1.58,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Mozambique,MOZ,2021,20.7,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Mozambique,MOZ,2017,8.89,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Myanmar,MMR,2021,21.92,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Myanmar,MMR,2017,1.47,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Namibia,NAM,2021,20.71,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Namibia,NAM,2017,14.32,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Nepal,NPL,2021,9.17,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Nepal,NPL,2017,2.05,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Netherlands,NLD,2021,75.6,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Netherlands,NLD,2017,84.68,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,New Zealand,NZL,2021,78.97,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,New Zealand,NZL,2017,71.81,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Nicaragua,NIC,2021,10.08,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Nicaragua,NIC,2017,7.1,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Niger,NER,2017,4.05,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Nigeria,NGA,2021,10.06,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Nigeria,NGA,2017,6.07,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,North Macedonia,MKD,2021,32.97,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,North Macedonia,MKD,2017,10.15,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Norway,NOR,2021,85.39,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Norway,NOR,2017,88.38,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Pakistan,PAK,2021,8.33,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Pakistan,PAK,2017,11.54,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Panama,PAN,2021,20.92,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Panama,PAN,2017,9.13,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Paraguay,PRY,2021,10.64,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Paraguay,PRY,2017,4.3,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Peru,PER,2021,24.43,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Peru,PER,2017,4.65,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Philippines,PHL,2021,23.64,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Philippines,PHL,2017,3.38,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Poland,POL,2021,73.84,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Poland,POL,2017,49.22,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Portugal,PRT,2021,56.37,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Portugal,PRT,2017,32.96,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Romania,ROU,2021,37.65,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Romania,ROU,2017,12,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Russian Federation,RUS,2021,61.42,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Russian Federation,RUS,2017,34.04,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Rwanda,RWA,2017,5.66,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Saudi Arabia,SAU,2021,70.96,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Saudi Arabia,SAU,2017,39.24,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Senegal,SEN,2021,24.98,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Senegal,SEN,2017,11.61,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Serbia,SRB,2021,32.76,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Serbia,SRB,2017,11.38,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Sierra Leone,SLE,2021,5.92,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Sierra Leone,SLE,2017,4.47,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Singapore,SGP,2021,62.17,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Singapore,SGP,2017,50.58,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Slovak Republic,SVK,2021,77.03,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Slovak Republic,SVK,2017,54.89,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Slovenia,SVN,2021,65.09,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Slovenia,SVN,2017,49.44,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,South Africa,ZAF,2021,25.19,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,South Africa,ZAF,2017,11.14,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,South Sudan,SSD,2021,1.89,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,South Sudan,SSD,2017,4.12,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Spain,ESP,2021,47.91,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Spain,ESP,2017,55.41,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Sri Lanka,LKA,2021,11.9,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Sri Lanka,LKA,2017,6.98,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Sweden,SWE,2021,83.54,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Sweden,SWE,2017,82.39,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Switzerland,CHE,2021,54.3,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Switzerland,CHE,2017,52.27,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Tajikistan,TJK,2021,5.49,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Tajikistan,TJK,2017,9.54,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Tanzania,TZA,2021,23.13,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Tanzania,TZA,2017,11.36,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Thailand,THA,2021,47.73,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Thailand,THA,2017,11.51,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Togo,TGO,2021,13.05,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Togo,TGO,2017,7.1,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Trinidad and Tobago,TTO,2017,13.34,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Tunisia,TUN,2021,4.28,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Tunisia,TUN,2017,4.09,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Turkiye,TUR,2021,56.02,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Turkiye,TUR,2017,37.85,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Turkmenistan,TKM,2017,0,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Uganda,UGA,2021,28.25,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Uganda,UGA,2017,10.22,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Ukraine,UKR,2021,49.11,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Ukraine,UKR,2017,22.97,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,United Arab Emirates,ARE,2021,17.33,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,United Arab Emirates,ARE,2017,46.56,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,United Kingdom,GBR,2021,51.92,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,United Kingdom,GBR,2017,67.11,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,United States,USA,2021,65.54,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,United States,USA,2017,65.25,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Uruguay,URY,2021,32.81,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Uruguay,URY,2017,20.68,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Uzbekistan,UZB,2021,21.99,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Uzbekistan,UZB,2017,9.43,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,"Venezuela, RB",VEN,2021,55.97,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,"Venezuela, RB",VEN,2017,30.13,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Vietnam,VNM,2017,7.77,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,West Bank and Gaza,PSE,2021,4.1,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,West Bank and Gaza,PSE,2017,4.82,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Zambia,ZMB,2021,21.85,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Zambia,ZMB,2017,10.81,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Zimbabwe,ZWE,2021,25.06,
"Used a mobile phone or the internet to pay bills, male (% age 15+)",fin14a.t.d.2,Zimbabwe,ZWE,2017,9.78,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Arab World,ARB,2021,11.6,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Arab World,ARB,2017,6.02,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,East Asia & Pacific,EAS,2021,48.43,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,East Asia & Pacific,EAS,2017,29.9,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,East Asia & Pacific (excluding high income),EAP,2021,48.85,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,East Asia & Pacific (excluding high income),EAP,2017,28.8,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Euro area,EMU,2021,51.63,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Euro area,EMU,2017,49.56,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Europe & Central Asia,ECS,2021,50.28,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Europe & Central Asia,ECS,2017,40.58,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Europe & Central Asia (excluding high income),ECA,2021,43.92,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Europe & Central Asia (excluding high income),ECA,2017,25.54,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,High income,HIC,2021,56.16,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,High income,HIC,2017,51.83,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Latin America & Caribbean,LCN,2021,33.52,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Latin America & Caribbean,LCN,2017,10.81,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Latin America & Caribbean (excluding high income),LAC,2021,32.72,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Latin America & Caribbean (excluding high income),LAC,2017,10.34,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,LMY,LMY,2021,29.26,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,LMY,LMY,2017,15.52,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Low income,LIC,2021,10.97,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Low income,LIC,2017,2.84,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Lower middle income,LMC,2021,11.65,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Lower middle income,LMC,2017,5.01,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Middle East & North Africa,MEA,2021,17.99,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Middle East & North Africa,MEA,2017,12.08,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Middle East & North Africa (excluding high income),MNA,2021,12.32,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Middle East & North Africa (excluding high income),MNA,2017,9.15,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,MIC,MIC,2021,29.82,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,MIC,MIC,2017,16.28,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,North America,NAC,2021,66.82,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,North America,NAC,2017,65.11,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,OECD members,OED,2021,56.82,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,OECD members,OED,2017,53.44,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,South Asia,SAS,2021,9.25,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,South Asia,SAS,2017,3.13,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Sub-Saharan Africa,SSF,2021,16.68,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Sub-Saharan Africa,SSF,2017,5.72,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Sub-Saharan Africa (excluding high income),SSA,2021,16.68,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Sub-Saharan Africa (excluding high income),SSA,2017,5.72,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Upper middle income,UMC,2021,51.57,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Upper middle income,UMC,2017,29.07,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,World,WLD,2021,34.47,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,World,WLD,2017,22.05,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Afghanistan,AFG,2021,0.07,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Afghanistan,AFG,2017,0.26,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Albania,ALB,2021,4.87,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Albania,ALB,2017,1.6,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Algeria,DZA,2021,3.57,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Algeria,DZA,2017,2.15,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Argentina,ARG,2021,32.35,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Argentina,ARG,2017,12.66,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Armenia,ARM,2021,19.83,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Armenia,ARM,2017,10.72,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Australia,AUS,2021,77.14,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Australia,AUS,2017,68.09,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Austria,AUT,2021,61.57,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Austria,AUT,2017,51.64,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Azerbaijan,AZE,2017,6.63,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Bahrain,BHR,2017,37.07,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Bangladesh,BGD,2021,10.52,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Bangladesh,BGD,2017,2.44,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Belarus,BLR,2017,42.03,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Belgium,BEL,2021,78.2,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Belgium,BEL,2017,67.42,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Benin,BEN,2021,7.17,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Benin,BEN,2017,3.31,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Bolivia,BOL,2021,13.92,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Bolivia,BOL,2017,6.2,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Bosnia and Herzegovina,BIH,2021,13.35,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Bosnia and Herzegovina,BIH,2017,7.53,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Botswana,BWA,2017,8.89,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Brazil,BRA,2021,42.63,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Brazil,BRA,2017,11.27,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Bulgaria,BGR,2021,31.46,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Bulgaria,BGR,2017,13.44,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Burkina Faso,BFA,2021,9.83,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Burkina Faso,BFA,2017,4.43,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Cambodia,KHM,2021,2.47,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Cambodia,KHM,2017,0.9,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Cameroon,CMR,2021,11.59,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Cameroon,CMR,2017,4.13,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Canada,CAN,2021,75.49,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Canada,CAN,2017,72.06,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Central African Republic,CAF,2017,4.09,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Chad,TCD,2017,1.22,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Chile,CHL,2021,51.55,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Chile,CHL,2017,23.62,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,China,CHN,2021,60.04,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,China,CHN,2017,37.86,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Colombia,COL,2021,19.14,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Colombia,COL,2017,7.98,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,"Congo, Dem. Rep.",COD,2017,1.93,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,"Congo, Rep.",COG,2021,9.88,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,"Congo, Rep.",COG,2017,2.72,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Costa Rica,CRI,2021,32.71,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Costa Rica,CRI,2017,20.65,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Cote d'Ivoire,CIV,2021,19.08,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Cote d'Ivoire,CIV,2017,5.54,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Croatia,HRV,2021,43.01,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Croatia,HRV,2017,45.27,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Cyprus,CYP,2021,49.53,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Cyprus,CYP,2017,29.05,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Czechia,CZE,2021,70.52,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Czechia,CZE,2017,56.62,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Denmark,DNK,2021,83.16,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Denmark,DNK,2017,81.55,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Dominican Republic,DOM,2021,8.78,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Dominican Republic,DOM,2017,9.33,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Ecuador,ECU,2021,16.69,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Ecuador,ECU,2017,5.92,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,"Egypt, Arab Rep.",EGY,2021,1.45,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,"Egypt, Arab Rep.",EGY,2017,1.98,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,El Salvador,SLV,2021,8.08,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,El Salvador,SLV,2017,3.81,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Estonia,EST,2021,85.34,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Estonia,EST,2017,71.77,
Used a mobile phone or the internet to pay bills (% age 15+),fin14a.t.d,Ethiopia,ETH,2017,0.58,
